09:22:27	 Account: hatuthuyen1	Name: Teolas	 DelItem: Tóc S­¬ng
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:26	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi Phong L¨ng §é
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: MÆt n¹ chiÕn tr­êng Th¸nh Gi¶
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: ChiÕn cæ 
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:11:57	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:24	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: QuÕ Hoa Töu
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi Phong L¨ng §é
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Håi thiªn t¸i t¹o lÔ bao
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi Phong L¨ng §é
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Thiªn s¬n  B¶o Lé 
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi Phong L¨ng §é
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi Phong L¨ng §é
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi Phong L¨ng §é
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: LÖnh bµi Phong L¨ng §é
16:12:42	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: Tiªn Th¶o Lé ®Æc biÖt
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong §ång T­íc Xu©n Th©m
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong Thiªn Lı Th¶o Th­îng Phi
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong Lan §×nh Ngäc
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong HËu NghÖ dÉn cung
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong C«ng CÈn Tam Th¸n
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong Tr¹c Liªn Quang
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong Thanh D­¬ng Kh«i
16:29:00	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Tóc S­¬ng
16:29:08	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong §o¹t Hån Ngäc ®¸i
16:29:08	 Account: toansu2	Name: LúNh­Tr©u	 DelItem: Kim Phong Kú L©n HuyÕt
16:36:54	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:36:54	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:36:54	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: Tóc S­¬ng
16:37:21	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:37:21	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:37:21	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:37:36	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:38:52	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:38:52	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:39:08	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:39:08	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:39:08	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:39:17	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 9]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 8]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 7]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 6]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 5]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 4]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 3]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 2]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: B¸nh TiÒm N¨ng
16:41:44	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] quan Ên
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 10]
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:21	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:47	 Account: bocaian	Name: CAÙPenarol	 DelItem: [ Nguyªn So¸i ] quan Ên
16:42:47	 Account: bocaian	Name: CAÙPenarol	 DelItem: [ Nguyªn So¸i ] trang søc
16:42:47	 Account: bocaian	Name: CAÙPenarol	 DelItem: [ Nguyªn So¸i ] phi phong
16:42:47	 Account: bocaian	Name: CAÙPenarol	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
16:43:32	 Account: bocaian	Name: CAÙPenarol	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] quan Ên
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] phi phong
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:12	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:23	 Account: kimdonghuynh02	Name: MécÙThiªnÙNhai	 DelItem: To¸i NguyÖt §ao
16:44:34	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:34	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:44:34	 Account: cannhatnam	Name: TaÙ§iÙT×mÙEm	 DelItem: [ Nguyªn So¸i ] trang søc
16:52:18	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:52:18	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:52:18	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:52:31	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:52:31	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:52:31	 Account: taochiai	Name: CuuKiemTY	 DelItem: Tóc S­¬ng
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 9]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 8]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 7]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 6]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 5]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 4]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 3]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 2]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
16:53:10	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong C«ng CÈn Tam Th¸n
16:53:22	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:53:22	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:53:22	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:53:29	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
