EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2	ChangeColor
Minh Ph­îng Chi Quang Phóc C«n																																																																												
Minh Ph­îng Chi Dôc NhËt Th­¬ng																																																																												
Minh Ph­¬ng Chi SÝ §Þa §ao																																																																												
Minh Ph­îng Chi Kh«ng Minh KiÕm																																																																												
Minh Ph­îng Chi Bång Lai KiÕm																																																																												
Minh Ph­îng Chi Cöu Thiªn Hµn ThiÕt																																																																												
Minh Ph­îng Chi Tham Th­¬ng KiÕm																																																																												
Tö M·ng Chi KÕt L« KiÕm																																																																												
B¹ch Hæ Chi Tö C©m KiÕm																																																																												
Minh Ph­îng Chi Tr¹m Vò KiÕm																																																																												
§»ng Long Chi Bå §Ò TriÒn Thñ																																																																												
§»ng Long Chi Nh­ Lai Ph¸p C«n																																																																												
§»ng Long Chi V« L­îng Giíi §ao																																																																												
§»ng Long Chi Khai Thiªn ThÇn Chóy																																																																												
§»ng Long Chi TÝch §Þa Th­¬ng																																																																												
§»ng Long Chi Hçn Nguyªn B¶o §ao																																																																												
§»ng Long Chi Phi Thiªn Tr­êng KiÕm																																																																												
§»ng Long Chi B¨ng Ph¸ch TriÒn Thñ																																																																												
§»ng Long Chi Khuynh Thµnh B¶o §ao																																																																												
§»ng Long Chi B¸ch H­¬ng Uyªn ¦¬ng §ao																																																																												
§»ng Long Chi V¹n §éc TriÒn Thñ																																																																												
§»ng Long Chi V¹n Linh HuyÕt §ao																																																																												
§»ng Long Chi Hçn §én Phi §ao																																																																												
§»ng Long Chi ThÝ ThÇn Tô TiÔn																																																																												
§»ng Long Chi Phãng B¹o Phi Tiªu																																																																												
§»ng Long Chi Hµo T×nh TriÒn Thñ																																																																												
§»ng Long Chi Tô NghÜa C«n																																																																												
§»ng Long Chi Viªm Hoµng Th­¬ng																																																																												
§»ng Long Chi PhÇn Thiªn B¶o §ao																																																																												
§»ng Long Chi Ngäc H­ ThÇn KiÕm																																																																												
§»ng Long Chi HuyÒn Thiªn ThÇn KiÕm																																																																												
§»ng Long Chi Ph­¬ng Nguyªn B¶o §ao																																																																												
§»ng Long Chi Th­¬ng Khung ThÇn KiÕm																																																																												
§»ng Long Chi Tè Du KiÕm																																																																												
§»ng Long Chi Y Thñy KiÕm																																																																												
Tinh S­¬ng Chi Khæ §Õ TriÒn Thñ																																																																												
Tinh S­¬ng Chi DiÖt §Õ Ph¸p C«n																																																																												
Tinh S­¬ng Chi §¹o §Õ Giíi §ao																																																																												
Tinh S­¬ng Chi Th«n Tµ ThÇn Chïy																																																																												
Tinh S­¬ng Chi L­u Kim Th­¬ng																																																																												
Tinh S­¬ng Chi LÝ S­¬ng B¶o §ao																																																																												
Tinh S­¬ng Chi L¹c Anh B¶o KiÕm																																																																												
Tinh S­¬ng Chi PhÊt HuyÖt TriÒn Thñ																																																																												
Tinh S­¬ng Chi Thiªn H­¬ng B¶o §ao																																																																												
Tinh S­¬ng Chi Th¶i VËn Uyªn ¦¬ng §ao																																																																												
Tinh S­¬ng Chi ThiÒm Phi TriÒn Thñ																																																																												
Tinh S­¬ng Chi Phô Cèt HuyÕt §ao																																																																												
Tinh S­¬ng Chi L·nh HuyÕt Phi §ao																																																																												
Tinh S­¬ng Chi Né Liªn Tô TiÔn																																																																												
Tinh S­¬ng Chi Truy MÖnh Phi Tiªu																																																																												
Tinh S­¬ng Chi M·nh Long TriÒn Thñ																																																																												
Tinh S­¬ng Chi Ph¸ Lç C«n																																																																												
Tinh S­¬ng Chi LuyÖn NhËt Th­¬ng																																																																												
Tinh S­¬ng Chi Khèc Viªm B¶o §ao																																																																												
Tinh S­¬ng Chi ChÊn San ThÇn KiÕm																																																																												
Tinh S­¬ng Chi Qu©n Uy ThÇn KiÕm																																																																												
Tinh S­¬ng Chi Minh L«I B¶o §ao																																																																												
Tinh S­¬ng Chi Oanh Minh ThÇn KiÕm																																																																												
Tinh S­¬ng Chi H¹o Thiªn KiÕm																																																																												
Tinh S­¬ng Chi Thanh H­ KiÕm																																																																												
NguyÖt KhuyÕt Chi Träng KiÕp TriÒn Thñ																																																																												
NguyÖt KhuyÕt Chi S¸t KiÕp Ph¸p C«n			MA_RF_114_ST01.spr	MA_RF_114_ST02.spr			MA_RF_114_ST05.spr									MA_RF_114_WK03.spr								MA_RF_114_RN03.spr							MA_RF_114_IJ03.spr							MA_RF_114_DE03.spr								MA_RF_114_AT04.spr	MA_RF_114_AT05.spr												MA_RF_114_MG04.spr							MA_RF_114_RD01.spr	MA_RF_114_HW01.spr	MA_RF_114_HR01.spr	MA_RF_114_HA01.spr	MA_RF_114_HA02.spr	MA_RF_114_HM01.spr	MA_RF_114_HI01.spr	MA_RF_114_HD01.spr	MA_RF_114_RD01.spr	MA_RF_114_RD01.spr	
NguyÖt KhuyÕt Chi Ph¸ KiÕp Giíi §ao			MA_RF_115_ST01.spr	MA_RF_115_ST02.spr		MA_RF_115_ST04.spr									MA_RF_115_WK02.spr								MA_RF_115_RN02.spr							MA_RF_115_IJ02.spr							MA_RF_115_DE02.spr							MA_RF_115_AT02.spr	MA_RF_115_AT03.spr													MA_RF_115_MG03.spr								MA_RF_115_RD01.spr	MA_RF_115_HW01.spr	MA_RF_115_HR01.spr	MA_RF_115_HA01.spr	MA_RF_115_HA02.spr	MA_RF_115_HM01.spr	MA_RF_115_HI01.spr	MA_RF_115_HD01.spr	MA_RF_115_RD01.spr	MA_RF_115_RD01.spr	
NguyÖt KhuyÕt Chi PhÊn Vò ThÇn Chïy			MA_RF_116_ST01.spr	MA_RF_116_ST02.spr				MA_RF_116_ST06.spr									MA_RF_116_WK04.spr								MA_RF_116_RN04.spr							MA_RF_116_IJ04.spr							MA_RF_116_DE04.spr									MA_RF_116_AT06.spr	MA_RF_116_AT07.spr											MA_RF_116_MG05.spr						MA_RF_116_RD01.spr	MA_RF_116_HW01.spr	MA_RF_116_HR01.spr	MA_RF_116_HA01.spr	MA_RF_116_HA02.spr	MA_RF_116_HM01.spr	MA_RF_116_HI01.spr	MA_RF_116_HD01.spr	MA_RF_116_RD01.spr	MA_RF_116_RD01.spr	
NguyÖt KhuyÕt Chi Phong Yªn Th­¬ng			MA_RF_117_ST01.spr	MA_RF_117_ST02.spr			MA_RF_117_ST05.spr									MA_RF_117_WK03.spr								MA_RF_117_RN03.spr							MA_RF_117_IJ03.spr							MA_RF_117_DE03.spr								MA_RF_117_AT04.spr	MA_RF_117_AT05.spr												MA_RF_117_MG04.spr							MA_RF_117_RD01.spr	MA_RF_117_HW01.spr	MA_RF_117_HR01.spr	MA_RF_117_HA01.spr	MA_RF_117_HA02.spr	MA_RF_117_HM01.spr	MA_RF_117_HI01.spr	MA_RF_117_HD01.spr	MA_RF_117_RD01.spr	MA_RF_117_RD01.spr	
NguyÖt KhuyÕt Chi Tr­ëng Kh«ng B¶o §ao			MA_RF_118_ST01.spr	MA_RF_118_ST02.spr		MA_RF_118_ST04.spr									MA_RF_118_WK02.spr								MA_RF_118_RN02.spr							MA_RF_118_IJ02.spr							MA_RF_118_DE02.spr							MA_RF_118_AT02.spr	MA_RF_118_AT03.spr													MA_RF_118_MG03.spr								MA_RF_118_RD01.spr	MA_RF_118_HW01.spr	MA_RF_118_HR01.spr	MA_RF_118_HA01.spr	MA_RF_118_HA02.spr	MA_RF_118_HM01.spr	MA_RF_118_HI01.spr	MA_RF_118_HD01.spr	MA_RF_118_RD01.spr	MA_RF_118_RD01.spr	
NguyÖt KhuyÕt Chi Kinh Hång B¶o KiÕm																																																																												
NguyÖt KhuyÕt Chi HiÓu NguyÖt TriÒn Thñ																																																																												
NguyÖt KhuyÕt Chi T­¬ng T­ B¶o §ao																																																																												
NguyÖt KhuyÕt Chi Phãng NguyÖt Uyªn ¦¬ng §ao																																																																												
NguyÖt KhuyÕt Chi B¸ch §éc TriÒn Thñ																																																																												
NguyÖt KhuyÕt Chi U Minh HuyÕt §ao			MA_RF_122_ST01.spr	MA_RF_122_ST02.spr		MA_RF_122_ST04.spr									MA_RF_122_WK02.spr								MA_RF_122_RN02.spr							MA_RF_122_IJ02.spr							MA_RF_122_DE02.spr							MA_RF_122_AT02.spr	MA_RF_122_AT03.spr													MA_RF_122_MG03.spr								MA_RF_122_RD01.spr	MA_RF_122_HW01.spr	MA_RF_122_HR01.spr	MA_RF_122_HA01.spr	MA_RF_122_HA02.spr	MA_RF_122_HM01.spr	MA_RF_122_HI01.spr	MA_RF_122_HD01.spr	MA_RF_122_RD01.spr	MA_RF_122_RD01.spr	
NguyÖt KhuyÕt Chi Th«I MÖnh Phi §ao																																																																												
NguyÖt KhuyÕt Chi BÝ §éc Tô TiÔn																																																																												
NguyÖt KhuyÕt Chi M¹n §å Phi Tiªu																																																																												
NguyÖt KhuyÕt Chi XÝch Lòng TriÒn Thñ																																																																												
NguyÖt KhuyÕt Chi Hµo KiÖt C«n			MA_RF_123_ST01.spr	MA_RF_123_ST02.spr			MA_RF_123_ST05.spr									MA_RF_123_WK03.spr								MA_RF_123_RN03.spr							MA_RF_123_IJ03.spr							MA_RF_123_DE03.spr								MA_RF_123_AT04.spr	MA_RF_123_AT05.spr												MA_RF_123_MG04.spr							MA_RF_123_RD01.spr	MA_RF_123_HW01.spr	MA_RF_123_HR01.spr	MA_RF_123_HA01.spr	MA_RF_123_HA02.spr	MA_RF_123_HM01.spr	MA_RF_123_HI01.spr	MA_RF_123_HD01.spr	MA_RF_123_RD01.spr	MA_RF_123_RD01.spr	
NguyÖt KhuyÕt Chi Tham Lang Th­¬ng			MA_RF_124_ST01.spr	MA_RF_124_ST02.spr			MA_RF_124_ST05.spr									MA_RF_124_WK03.spr								MA_RF_124_RN03.spr							MA_RF_124_IJ03.spr							MA_RF_124_DE03.spr								MA_RF_124_AT04.spr	MA_RF_124_AT05.spr												MA_RF_124_MG04.spr							MA_RF_124_RD01.spr	MA_RF_124_HW01.spr	MA_RF_124_HR01.spr	MA_RF_124_HA01.spr	MA_RF_124_HA02.spr	MA_RF_124_HM01.spr	MA_RF_124_HI01.spr	MA_RF_124_HD01.spr	MA_RF_124_RD01.spr	MA_RF_124_RD01.spr	
NguyÖt KhuyÕt Chi LiÖt D­¬ng B¶o §ao			MA_RF_125_ST01.spr	MA_RF_125_ST02.spr		MA_RF_125_ST04.spr									MA_RF_125_WK02.spr								MA_RF_125_RN02.spr							MA_RF_125_IJ02.spr							MA_RF_125_DE02.spr							MA_RF_125_AT02.spr	MA_RF_125_AT03.spr													MA_RF_125_MG03.spr								MA_RF_125_RD01.spr	MA_RF_125_HW01.spr	MA_RF_125_HR01.spr	MA_RF_125_HA01.spr	MA_RF_125_HA02.spr	MA_RF_125_HM01.spr	MA_RF_125_HI01.spr	MA_RF_125_HD01.spr	MA_RF_125_RD01.spr	MA_RF_125_RD01.spr	
NguyÖt KhuyÕt Chi Linh §éng ThÇn KiÕm			MA_RF_126_ST01.spr	MA_RF_126_ST02.spr		MA_RF_126_ST04.spr									MA_RF_126_WK02.spr								MA_RF_126_RN02.spr							MA_RF_126_IJ02.spr							MA_RF_126_DE02.spr							MA_RF_126_AT02.spr	MA_RF_126_AT03.spr													MA_RF_126_MG03.spr								MA_RF_126_RD01.spr	MA_RF_126_HW01.spr	MA_RF_126_HR01.spr	MA_RF_126_HA01.spr	MA_RF_126_HA02.spr	MA_RF_126_HM01.spr	MA_RF_126_HI01.spr	MA_RF_126_HD01.spr	MA_RF_126_RD01.spr	MA_RF_126_RD01.spr	
NguyÖt KhuyÕt Chi HuyÔn ¶nh ThÇn KiÕm			MA_RF_126_ST01.spr	MA_RF_126_ST02.spr		MA_RF_126_ST04.spr									MA_RF_126_WK02.spr								MA_RF_126_RN02.spr							MA_RF_126_IJ02.spr							MA_RF_126_DE02.spr							MA_RF_126_AT02.spr	MA_RF_126_AT03.spr													MA_RF_126_MG03.spr								MA_RF_126_RD01.spr	MA_RF_126_HW01.spr	MA_RF_126_HR01.spr	MA_RF_126_HA01.spr	MA_RF_126_HA02.spr	MA_RF_126_HM01.spr	MA_RF_126_HI01.spr	MA_RF_126_HD01.spr	MA_RF_126_RD01.spr	MA_RF_126_RD01.spr	
NguyÖt KhuyÕt Chi L¨ng Phãng B¶o §ao			MA_RF_128_ST01.spr	MA_RF_128_ST02.spr		MA_RF_128_ST04.spr									MA_RF_128_WK02.spr								MA_RF_128_RN02.spr							MA_RF_128_IJ02.spr							MA_RF_128_DE02.spr							MA_RF_128_AT02.spr	MA_RF_128_AT03.spr													MA_RF_128_MG03.spr								MA_RF_128_RD01.spr	MA_RF_128_HW01.spr	MA_RF_128_HR01.spr	MA_RF_128_HA01.spr	MA_RF_128_HA02.spr	MA_RF_128_HM01.spr	MA_RF_128_HI01.spr	MA_RF_128_HD01.spr	MA_RF_128_RD01.spr	MA_RF_128_RD01.spr	
NguyÖt KhuyÕt Chi Méc Vò ThÇn KiÕm			MA_RF_127_ST01.spr	MA_RF_127_ST02.spr		MA_RF_127_ST04.spr									MA_RF_127_WK02.spr								MA_RF_127_RN02.spr							MA_RF_127_IJ02.spr							MA_RF_127_DE02.spr							MA_RF_127_AT02.spr	MA_RF_127_AT03.spr													MA_RF_127_MG03.spr								MA_RF_127_RD01.spr	MA_RF_127_HW01.spr	MA_RF_127_HR01.spr	MA_RF_127_HA01.spr	MA_RF_127_HA02.spr	MA_RF_127_HM01.spr	MA_RF_127_HI01.spr	MA_RF_127_HD01.spr	MA_RF_127_RD01.spr	MA_RF_127_RD01.spr	
NguyÖt KhuyÕt Chi Thanh Phãng KiÕm			MA_RF_129_ST01.spr	MA_RF_129_ST02.spr		MA_RF_129_ST04.spr									MA_RF_129_WK02.spr								MA_RF_129_RN02.spr							MA_RF_129_IJ02.spr							MA_RF_129_DE02.spr							MA_RF_129_AT02.spr	MA_RF_129_AT03.spr													MA_RF_129_MG03.spr								MA_RF_129_RD01.spr	MA_RF_129_HW01.spr	MA_RF_129_HR01.spr	MA_RF_129_HA01.spr	MA_RF_129_HA02.spr	MA_RF_129_HM01.spr	MA_RF_129_HI01.spr	MA_RF_129_HD01.spr	MA_RF_129_RD01.spr	MA_RF_129_RD01.spr	
NguyÖt KhuyÕt Chi DËt ¶nh KiÕm			MA_RF_129_ST01.spr	MA_RF_129_ST02.spr		MA_RF_129_ST04.spr									MA_RF_129_WK02.spr								MA_RF_129_RN02.spr							MA_RF_129_IJ02.spr							MA_RF_129_DE02.spr							MA_RF_129_AT02.spr	MA_RF_129_AT03.spr													MA_RF_129_MG03.spr								MA_RF_129_RD01.spr	MA_RF_129_HW01.spr	MA_RF_129_HR01.spr	MA_RF_129_HA01.spr	MA_RF_129_HA02.spr	MA_RF_129_HM01.spr	MA_RF_129_HI01.spr	MA_RF_129_HD01.spr	MA_RF_129_RD01.spr	MA_RF_129_RD01.spr	
DiÖu D­¬ng Chi Méng Long TriÒn Thñ																																																																												
DiÖu D­¬ng Chi Phôc Ma Ph¸p C«n			MA_RF_137_ST01.spr	MA_RF_137_ST02.spr			MA_RF_137_ST05.spr									MA_RF_137_WK03.spr								MA_RF_137_RN03.spr							MA_RF_137_IJ03.spr							MA_RF_137_DE03.spr								MA_RF_137_AT04.spr	MA_RF_137_AT05.spr												MA_RF_137_MG04.spr							MA_RF_137_RD01.spr	MA_RF_137_HW01.spr	MA_RF_137_HR01.spr	MA_RF_137_HA01.spr	MA_RF_137_HA02.spr	MA_RF_137_HM01.spr	MA_RF_137_HI01.spr	MA_RF_137_HD01.spr	MA_RF_137_RD01.spr	MA_RF_137_RD01.spr	
DiÖu D­¬ng Chi Tø Kh«ng Giíi §ao			MA_RF_138_ST01.spr	MA_RF_138_ST02.spr		MA_RF_138_ST04.spr									MA_RF_138_WK02.spr								MA_RF_138_RN02.spr							MA_RF_138_IJ02.spr							MA_RF_138_DE02.spr							MA_RF_138_AT02.spr	MA_RF_138_AT03.spr													MA_RF_138_MG03.spr								MA_RF_138_RD01.spr	MA_RF_138_HW01.spr	MA_RF_138_HR01.spr	MA_RF_138_HA01.spr	MA_RF_138_HA02.spr	MA_RF_138_HM01.spr	MA_RF_138_HI01.spr	MA_RF_138_HD01.spr	MA_RF_138_RD01.spr	MA_RF_138_RD01.spr	
DiÖu D­¬ng Chi H¸m Thiªn ThÇn Chóy			MA_RF_139_ST01.spr	MA_RF_139_ST02.spr				MA_RF_139_ST06.spr									MA_RF_139_WK04.spr								MA_RF_139_RN04.spr							MA_RF_139_IJ04.spr							MA_RF_139_DE04.spr									MA_RF_139_AT06.spr	MA_RF_139_AT07.spr											MA_RF_139_MG05.spr						MA_RF_139_RD01.spr	MA_RF_139_HW01.spr	MA_RF_139_HR01.spr	MA_RF_139_HA01.spr	MA_RF_139_HA02.spr	MA_RF_139_HM01.spr	MA_RF_139_HI01.spr	MA_RF_139_HD01.spr	MA_RF_139_RD01.spr	MA_RF_139_RD01.spr	
DiÖu D­¬ng Chi KÕ NghiÖp Th­¬ng			MA_RF_140_ST01.spr	MA_RF_140_ST02.spr			MA_RF_140_ST05.spr									MA_RF_140_WK03.spr								MA_RF_140_RN03.spr							MA_RF_140_IJ03.spr							MA_RF_140_DE03.spr								MA_RF_140_AT04.spr	MA_RF_140_AT05.spr												MA_RF_140_MG04.spr							MA_RF_140_RD01.spr	MA_RF_140_HW01.spr	MA_RF_140_HR01.spr	MA_RF_140_HA01.spr	MA_RF_140_HA02.spr	MA_RF_140_HM01.spr	MA_RF_140_HI01.spr	MA_RF_140_HD01.spr	MA_RF_140_RD01.spr	MA_RF_140_RD01.spr	
DiÖu D­¬ng Chi Ngù Long B¶o §ao			MA_RF_141_ST01.spr	MA_RF_141_ST02.spr		MA_RF_141_ST04.spr									MA_RF_141_WK02.spr								MA_RF_141_RN02.spr							MA_RF_141_IJ02.spr							MA_RF_141_DE02.spr							MA_RF_141_AT02.spr	MA_RF_141_AT03.spr													MA_RF_141_MG03.spr								MA_RF_141_RD01.spr	MA_RF_141_HW01.spr	MA_RF_141_HR01.spr	MA_RF_141_HA01.spr	MA_RF_141_HA02.spr	MA_RF_141_HM01.spr	MA_RF_141_HI01.spr	MA_RF_141_HD01.spr	MA_RF_141_RD01.spr	MA_RF_141_RD01.spr	
DiÖu D­¬ng Chi V« D¶n B¶o KiÕm																																																																												
DiÖu D­¬ng Chi V« YÓm TriÒn Thñ																																																																												
DiÖu D­¬ng Chi Tª Hoµng B¶o §ao																																																																												
DiÖu D­¬ng Chi BÝch H¶i Uyªn ¦¬ng §ao																																																																												
DiÖu D­¬ng Chi U Lung TriÒn Thñ																																																																												
DiÖu D­¬ng Chi Minh HuyÔn HuyÕt §ao			MA_RF_145_ST01.spr	MA_RF_145_ST02.spr		MA_RF_145_ST04.spr									MA_RF_145_WK02.spr								MA_RF_145_RN02.spr							MA_RF_145_IJ02.spr							MA_RF_145_DE02.spr							MA_RF_145_AT02.spr	MA_RF_145_AT03.spr													MA_RF_145_MG03.spr								MA_RF_145_RD01.spr	MA_RF_145_HW01.spr	MA_RF_145_HR01.spr	MA_RF_145_HA01.spr	MA_RF_145_HA02.spr	MA_RF_145_HM01.spr	MA_RF_145_HI01.spr	MA_RF_145_HD01.spr	MA_RF_145_RD01.spr	MA_RF_145_RD01.spr	
DiÖu D­¬ng Chi B¨ng Hµn Phi §ao																																																																												
DiÖu D­¬ng Chi Thiªn Quang Tô TiÔn																																																																												
DiÖu D­¬ng Chi S©m Hoµng Phi Tiªu																																																																												
DiÖu D­¬ng Chi §ång Cõu TriÒn Thñ																																																																												
DiÖu D­¬ng Chi §Þch HÊt C«n			MA_RF_146_ST01.spr	MA_RF_146_ST02.spr			MA_RF_146_ST05.spr									MA_RF_146_WK03.spr								MA_RF_146_RN03.spr							MA_RF_146_IJ03.spr							MA_RF_146_DE03.spr								MA_RF_146_AT04.spr	MA_RF_146_AT05.spr												MA_RF_146_MG04.spr							MA_RF_146_RD01.spr	MA_RF_146_HW01.spr	MA_RF_146_HR01.spr	MA_RF_146_HA01.spr	MA_RF_146_HA02.spr	MA_RF_146_HM01.spr	MA_RF_146_HI01.spr	MA_RF_146_HD01.spr	MA_RF_146_RD01.spr	MA_RF_146_RD01.spr	
DiÖu D­¬ng Chi Ma S¸t Th­¬ng			MA_RF_147_ST01.spr	MA_RF_147_ST02.spr			MA_RF_147_ST05.spr									MA_RF_147_WK03.spr								MA_RF_147_RN03.spr							MA_RF_147_IJ03.spr							MA_RF_147_DE03.spr								MA_RF_147_AT04.spr	MA_RF_147_AT05.spr												MA_RF_147_MG04.spr							MA_RF_147_RD01.spr	MA_RF_147_HW01.spr	MA_RF_147_HR01.spr	MA_RF_147_HA01.spr	MA_RF_147_HA02.spr	MA_RF_147_HM01.spr	MA_RF_147_HI01.spr	MA_RF_147_HD01.spr	MA_RF_147_RD01.spr	MA_RF_147_RD01.spr	
DiÖu D­¬ng Chi Ma Hoµng B¶o §ao			MA_RF_148_ST01.spr	MA_RF_148_ST02.spr		MA_RF_148_ST04.spr									MA_RF_148_WK02.spr								MA_RF_148_RN02.spr							MA_RF_148_IJ02.spr							MA_RF_148_DE02.spr							MA_RF_148_AT02.spr	MA_RF_148_AT03.spr													MA_RF_148_MG03.spr								MA_RF_148_RD01.spr	MA_RF_148_HW01.spr	MA_RF_148_HR01.spr	MA_RF_148_HA01.spr	MA_RF_148_HA02.spr	MA_RF_148_HM01.spr	MA_RF_148_HI01.spr	MA_RF_148_HD01.spr	MA_RF_148_RD01.spr	MA_RF_148_RD01.spr	
DiÖu D­¬ng Chi L¨ng Nh¹c ThÇn KiÕm			MA_RF_150_ST01.spr	MA_RF_150_ST02.spr		MA_RF_150_ST04.spr									MA_RF_150_WK02.spr								MA_RF_150_RN02.spr							MA_RF_150_IJ02.spr							MA_RF_150_DE02.spr							MA_RF_150_AT02.spr	MA_RF_150_AT03.spr													MA_RF_150_MG03.spr								MA_RF_150_RD01.spr	MA_RF_150_HW01.spr	MA_RF_150_HR01.spr	MA_RF_150_HA01.spr	MA_RF_150_HA02.spr	MA_RF_150_HM01.spr	MA_RF_150_HI01.spr	MA_RF_150_HD01.spr	MA_RF_150_RD01.spr	MA_RF_150_RD01.spr	
DiÖu D­¬ng Chi CËp Phong ThÇn KiÕm			MA_RF_150_ST01.spr	MA_RF_150_ST02.spr		MA_RF_150_ST04.spr									MA_RF_150_WK02.spr								MA_RF_150_RN02.spr							MA_RF_150_IJ02.spr							MA_RF_150_DE02.spr							MA_RF_150_AT02.spr	MA_RF_150_AT03.spr													MA_RF_150_MG03.spr								MA_RF_150_RD01.spr	MA_RF_150_HW01.spr	MA_RF_150_HR01.spr	MA_RF_150_HA01.spr	MA_RF_150_HA02.spr	MA_RF_150_HM01.spr	MA_RF_150_HI01.spr	MA_RF_150_HD01.spr	MA_RF_150_RD01.spr	MA_RF_150_RD01.spr	
DiÖu D­¬ng Chi S­¬ng Tinh B¶o §ao			MA_RF_151_ST01.spr	MA_RF_151_ST02.spr		MA_RF_151_ST04.spr									MA_RF_151_WK02.spr								MA_RF_151_RN02.spr							MA_RF_151_IJ02.spr							MA_RF_151_DE02.spr							MA_RF_151_AT02.spr	MA_RF_151_AT03.spr													MA_RF_151_MG03.spr								MA_RF_151_RD01.spr	MA_RF_151_HW01.spr	MA_RF_151_HR01.spr	MA_RF_151_HA01.spr	MA_RF_151_HA02.spr	MA_RF_151_HM01.spr	MA_RF_151_HI01.spr	MA_RF_151_HD01.spr	MA_RF_151_RD01.spr	MA_RF_151_RD01.spr	
DiÖu D­¬ng Chi L«i Khung ThÇn KiÕm			MA_RF_152_ST01.spr	MA_RF_152_ST02.spr		MA_RF_152_ST04.spr									MA_RF_152_WK02.spr								MA_RF_152_RN02.spr							MA_RF_152_IJ02.spr							MA_RF_152_DE02.spr							MA_RF_152_AT02.spr	MA_RF_152_AT03.spr													MA_RF_152_MG03.spr								MA_RF_152_RD01.spr	MA_RF_152_HW01.spr	MA_RF_152_HR01.spr	MA_RF_152_HA01.spr	MA_RF_152_HA02.spr	MA_RF_152_HM01.spr	MA_RF_152_HI01.spr	MA_RF_152_HD01.spr	MA_RF_152_RD01.spr	MA_RF_152_RD01.spr	
DiÖu D­¬ng Chi Phï V©n KiÕm			MA_RF_149_ST01.spr	MA_RF_149_ST02.spr		MA_RF_149_ST04.spr									MA_RF_149_WK02.spr								MA_RF_149_RN02.spr							MA_RF_149_IJ02.spr							MA_RF_149_DE02.spr							MA_RF_149_AT02.spr	MA_RF_149_AT03.spr													MA_RF_149_MG03.spr								MA_RF_149_RD01.spr	MA_RF_149_HW01.spr	MA_RF_149_HR01.spr	MA_RF_149_HA01.spr	MA_RF_149_HA02.spr	MA_RF_149_HM01.spr	MA_RF_149_HI01.spr	MA_RF_149_HD01.spr	MA_RF_149_RD01.spr	MA_RF_149_RD01.spr	
DiÖu D­¬ng Chi Trïng V©n KiÕm			MA_RF_149_ST01.spr	MA_RF_149_ST02.spr		MA_RF_149_ST04.spr									MA_RF_149_WK02.spr								MA_RF_149_RN02.spr							MA_RF_149_IJ02.spr							MA_RF_149_DE02.spr							MA_RF_149_AT02.spr	MA_RF_149_AT03.spr													MA_RF_149_MG03.spr								MA_RF_149_RD01.spr	MA_RF_149_HW01.spr	MA_RF_149_HR01.spr	MA_RF_149_HA01.spr	MA_RF_149_HA02.spr	MA_RF_149_HM01.spr	MA_RF_149_HI01.spr	MA_RF_149_HD01.spr	MA_RF_149_RD01.spr	MA_RF_149_RD01.spr	
Anh Hµo Chi ThiÕu L©m Thñ			MA_RF_153_ST01.spr	MA_RF_153_ST02.spr	MA_RF_153_ST03.spr								MA_RF_153_WK01.spr	MA_RF_153_WK01.spr							MA_RF_153_RN01.spr	MA_RF_153_RN01.spr							MA_RF_153_IJ01.spr							MA_RF_153_DE01.spr							MA_RF_153_AT01.spr													MA_RF_153_MG01.spr	MA_RF_153_MG02.spr							MA_RF_153_ZZ01.spr	MA_RF_153_JP01.spr	MA_RF_008_RD01.spr	MA_RF_008_HW01.spr	MA_RF_008_HR01.spr	MA_RF_008_HA01.spr	MA_RF_008_HA02.spr	MA_RF_008_HM01.spr	MA_RF_008_HI01.spr	MA_RF_008_HD01.spr	MA_RF_008_RD01.spr	MA_RF_008_RD01.spr	0x808000
