EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
Tinh S­¬ng Chi L­u Kim Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi LÝ S­¬ng B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi L¹c Anh B¶o KiÕm																																																																											
Tinh S­¬ng Chi PhÊt HuyÖt TriÒn Thñ																																																																											
Tinh S­¬ng Chi Thiªn H­¬ng B¶o §ao																																																																											
Tinh S­¬ng Chi Th¶i VËn Uyªn ¦¬ng §ao																																																																											
Tinh S­¬ng Chi ThiÒm Phi TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Phô Cèt HuyÕt §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi L·nh HuyÕt Phi §ao			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Né Liªn Tô TiÔn			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Truy MÖnh Phi Tiªu			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi M·nh Long TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Ph¸ Lç C«n			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi LuyÖn NhËt Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Khèc Viªm B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi ChÊn San ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Qu©n Uy ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Minh L«I B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Oanh Minh ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi H¹o Thiªn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tinh S­¬ng Chi Thanh H­ KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Träng KiÕp TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi S¸t KiÕp Ph¸p C«n			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Ph¸ KiÕp Giíi §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi PhÊn Vò ThÇn Chïy			120,8,1	120,8,1				88,8,1									120,8,1								88,8,1							96,8,1							144,8,1									128,8,1	96,8,1											128,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Phong Yªn Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Tr­ëng Kh«ng B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Kinh Hång B¶o KiÕm																																																																											
NguyÖt KhuyÕt Chi HiÓu NguyÖt TriÒn Thñ																																																																											
NguyÖt KhuyÕt Chi T­¬ng T­ B¶o §ao																																																																											
NguyÖt KhuyÕt Chi Phãng NguyÖt Uyªn ¦¬ng §ao																																																																											
NguyÖt KhuyÕt Chi B¸ch §éc TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi U Minh HuyÕt §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Th«I MÖnh Phi §ao			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi BÝ §éc Tô TiÔn			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi M¹n §å Phi Tiªu			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi XÝch Lòng TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Hµo KiÖt C«n			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Tham Lang Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi LiÖt D­¬ng B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Linh §éng ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi HuyÔn ¶nh ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi L¨ng Phãng B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Méc Vò ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi Thanh Phãng KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
NguyÖt KhuyÕt Chi DËt ¶nh KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Méng Long TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Phôc Ma Ph¸p C«n			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Tø Kh«ng Giíi §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi H¸m Thiªn ThÇn Chóy			120,8,1	120,8,1				88,8,1									120,8,1								88,8,1							96,8,1							144,8,1									128,8,1	96,8,1											128,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi KÕ NghiÖp Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Ngù Long B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi V« D¶n B¶o KiÕm																																																																											
DiÖu D­¬ng Chi V« YÓm TriÒn Thñ																																																																											
DiÖu D­¬ng Chi Tª Hoµng B¶o §ao																																																																											
DiÖu D­¬ng Chi BÝch H¶i Uyªn ¦¬ng §ao																																																																											
DiÖu D­¬ng Chi U Lung TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Minh HuyÔn HuyÕt §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi B¨ng Hµn Phi §ao			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Thiªn Quang Tô TiÔn			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi S©m Hoµng Phi Tiªu			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi §ång Cõu TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi §Þch HÊt C«n			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Ma S¸t Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Ma Hoµng B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi L¨ng Nh¹c ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi CËp Phong ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi S­¬ng Tinh B¶o §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi L«i Khung ThÇn KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Phï V©n KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
DiÖu D­¬ng Chi Trïng V©n KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi ThiÕu L©m Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi ThiÕu L©m C«n			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi ThiÕu L©m §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Thiªn V­¬ng Chïy			120,8,1	120,8,1				88,8,1									120,8,1								88,8,1							96,8,1							144,8,1									128,8,1	96,8,1											128,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Thiªn V­¬ng Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Thiªn V­¬ng §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Nga Mi KiÕm																																																																											
Anh Hµo Chi Nga Mi Thñ																																																																											
Anh Hµo Chi Thóy Yªn §¬n §ao																																																																											
Anh Hµo Chi Thóy Yªn Song §ao																																																																											
Anh Hµo Chi Ngò §éc Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Ngò §éc §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi §­êng M«n Phi §ao			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi §­êng M«n Tô TiÔn			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi §­êng M«n Phi Tiªu			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi C¸I Bang TriÒn Thñ			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi C¸I Bang C«n			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Thiªn NhÉn Th­¬ng			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Thiªn NhÉn §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Vâ §ang KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Vâ §ang KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi C«n L«n §ao			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi C«n L«n KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Hoa S¬n KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Hoa S¬n KiÕm			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån Vò KhÝ §ao 1	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
